ano_abertura,mes_abertura,municipio,natureza_juridica,regiao,opcao_mei,uf,porte,tipo_situacao,quantidade_empresas
"2025","Julho","Campo Belo do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Junho","Campo Belo do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Maio","Campo Belo do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Março","Campo Belo do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Outubro","Campo Belo do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Abril","Campo Erê - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","3"
"2025","Agosto","Campo Erê - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Fevereiro","Campo Erê - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Janeiro","Campo Erê - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","4"
"2025","Julho","Campo Erê - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Junho","Campo Erê - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","4"
"2025","Maio","Campo Erê - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","3"
"2025","Março","Campo Erê - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","3"
"2025","Outubro","Campo Erê - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Fevereiro","Campo Erê - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Abril","Campos Novos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","8"
"2025","Agosto","Campos Novos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Agosto","Campos Novos - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Fevereiro","Campos Novos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","11"
"2025","Fevereiro","Campos Novos - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Janeiro","Campos Novos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","18"
"2025","Janeiro","Campos Novos - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","2"
"2025","Julho","Campos Novos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","4"
"2025","Junho","Campos Novos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Maio","Campos Novos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","5"
"2025","Março","Campos Novos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","8"
"2025","Novembro","Campos Novos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Novembro","Campos Novos - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Outubro","Campos Novos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Outubro","Campos Novos - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Setembro","Campos Novos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","5"
"2025","Janeiro","Campos Novos - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","2"
"2025","Julho","Campos Novos - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Abril","Canelinha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Agosto","Canelinha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","6"
"2025","Agosto","Canelinha - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Fevereiro","Canelinha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Janeiro","Canelinha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","6"
"2025","Julho","Canelinha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Junho","Canelinha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","3"
"2025","Maio","Canelinha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Maio","Canelinha - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Março","Canelinha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","6"
"2025","Novembro","Canelinha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Setembro","Canelinha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","4"
"2025","Fevereiro","Canelinha - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Março","Canelinha - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Abril","Canoinhas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","13"
"2025","Abril","Canoinhas - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Agosto","Canoinhas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","6"
"2025","Agosto","Canoinhas - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Fevereiro","Canoinhas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","8"
"2025","Fevereiro","Canoinhas - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","2"
"2025","Janeiro","Canoinhas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","16"
"2025","Janeiro","Canoinhas - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Julho","Canoinhas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","12"
"2025","Junho","Canoinhas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","12"
"2025","Maio","Canoinhas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","7"
"2025","Março","Canoinhas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","16"
"2025","Novembro","Canoinhas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Outubro","Canoinhas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Outubro","Canoinhas - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Setembro","Canoinhas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","8"
"2025","Janeiro","Canoinhas - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Junho","Canoinhas - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","2"
"2025","Março","Canoinhas - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Janeiro","Capão Alto - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Julho","Capão Alto - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Abril","Capinzal - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","3"
"2025","Agosto","Capinzal - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","4"
"2025","Fevereiro","Capinzal - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","7"
"2025","Janeiro","Capinzal - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","9"
"2025","Julho","Capinzal - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","3"
"2025","Junho","Capinzal - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Maio","Capinzal - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","3"
"2025","Março","Capinzal - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","4"
"2025","Novembro","Capinzal - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Outubro","Capinzal - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Setembro","Capinzal - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","3"
"2025","Janeiro","Capinzal - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Junho","Capinzal - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Abril","Capivari de Baixo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","11"
"2025","Agosto","Capivari de Baixo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","11"
"2025","Fevereiro","Capivari de Baixo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","8"
"2025","Janeiro","Capivari de Baixo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","22"
"2025","Julho","Capivari de Baixo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","9"
"2025","Junho","Capivari de Baixo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","13"
"2025","Junho","Capivari de Baixo - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Maio","Capivari de Baixo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","5"
"2025","Março","Capivari de Baixo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","14"
"2025","Novembro","Capivari de Baixo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Novembro","Capivari de Baixo - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Outubro","Capivari de Baixo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","4"
"2025","Outubro","Capivari de Baixo - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Setembro","Capivari de Baixo - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","3"
"2025","Fevereiro","Capivari de Baixo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Janeiro","Capivari de Baixo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Abril","Catanduvas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","3"
"2025","Abril","Catanduvas - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Agosto","Catanduvas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","3"
"2025","Fevereiro","Catanduvas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Janeiro","Catanduvas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","6"
"2025","Junho","Catanduvas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Março","Catanduvas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Novembro","Catanduvas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Novembro","Catanduvas - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Setembro","Catanduvas - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Fevereiro","Caxambu do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Julho","Caxambu do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Junho","Caxambu do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Maio","Caxambu do Sul - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Março","Caxambu do Sul - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Agosto","Celso Ramos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Fevereiro","Celso Ramos - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Janeiro","Celso Ramos - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Abril","Celso Ramos - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Janeiro","Celso Ramos - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Abril","Cerro Negro - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Janeiro","Cerro Negro - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Março","Cerro Negro - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Agosto","Chapadão do Lageado - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Janeiro","Chapadão do Lageado - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Junho","Chapadão do Lageado - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","1"
"2025","Março","Chapadão do Lageado - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","2"
"2025","Abril","Chapecó - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","117"
"2025","Abril","Chapecó - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","4"
"2025","Agosto","Chapecó - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","70"
"2025","Agosto","Chapecó - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Fevereiro","Chapecó - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","135"
"2025","Fevereiro","Chapecó - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","5"
"2025","Janeiro","Chapecó - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","188"
"2025","Janeiro","Chapecó - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","7"
"2025","Julho","Chapecó - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","92"
"2025","Julho","Chapecó - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","2"
"2025","Junho","Chapecó - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","95"
"2025","Junho","Chapecó - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","3"
"2025","Maio","Chapecó - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","116"
"2025","Maio","Chapecó - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Março","Chapecó - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","108"
"2025","Março","Chapecó - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","3"
"2025","Novembro","Chapecó - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","21"
"2025","Novembro","Chapecó - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","8"
"2025","Outubro","Chapecó - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","37"
"2025","Outubro","Chapecó - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","5"
"2025","Setembro","Chapecó - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Baixada","62"
"2025","Setembro","Chapecó - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Baixada","4"
"2025","Abril","Chapecó - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","11"
"2025","Agosto","Chapecó - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Fevereiro","Chapecó - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","10"
"2025","Janeiro","Chapecó - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","16"
"2025","Julho","Chapecó - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","7"
"2025","Junho","Chapecó - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
"2025","Maio","Chapecó - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","5"
"2025","Março","Chapecó - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","13"
"2025","Outubro","Chapecó - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","3"
"2025","Setembro","Chapecó - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Baixada","1"
